transaction_id,customer_id,transaction_date,year,month,day_of_week,hour,transaction_type,transaction_category,transaction_mode,merchant,amount,status_transaction
36721,3944,2025-09-15 03:15:58,2025,September,Monday,3,Deposit,Credit,UPI,Bank Deposit,2582.16,Success
19778,3945,2024-12-27 07:44:28,2024,December,Friday,7,Bill Payment,Debit,Online,Gas Supplier,11252.99,Success
45783,3946,2024-04-18 15:51:26,2024,April,Thursday,15,Transfer,Transfer,ATM,Electricity Board,3701.03,Success
7802,3947,2024-09-15 15:35:39,2024,September,Sunday,15,Deposit,Credit,Branch,Bank Deposit,1919.58,Failed
49471,3948,2024-10-13 16:02:56,2024,October,Sunday,16,Deposit,Credit,UPI,Bank Deposit,3329.55,Success
42245,3949,2025-04-17 08:00:08,2025,April,Thursday,8,Deposit,Credit,UPI,Bank Deposit,3567.54,Success
41209,3950,2024-09-21 12:09:54,2024,September,Saturday,12,Transfer,Transfer,UPI,BigBasket,431.96,Success
3787,3951,2024-12-09 17:45:38,2024,December,Monday,17,Deposit,Credit,Branch,Bank Deposit,15754.76,Success
18466,3952,2024-03-06 03:03:08,2024,March,Wednesday,3,Bill Payment,Debit,Online,IRCTC,7585.72,Pending
30137,3953,2023-11-08 11:13:52,2023,November,Wednesday,11,Bill Payment,Debit,UPI,BigBasket,1490.56,Success
16437,3954,2024-05-01 15:55:54,2024,May,Wednesday,15,Transfer,Transfer,Online,PayTM,18806.31,Success
20545,3955,2025-04-27 15:36:33,2025,April,Sunday,15,Deposit,Credit,Branch,Bank Deposit,2794.29,Success
18509,3956,2024-02-26 04:07:31,2024,February,Monday,4,Withdrawal,Debit,UPI,ATM Withdrawal,8623.25,Success
46213,3957,2023-10-09 16:24:48,2023,October,Monday,16,Deposit,Credit,UPI,Bank Deposit,12551.34,Success
49208,3958,2024-04-27 01:24:51,2024,April,Saturday,1,Deposit,Credit,Online,Bank Deposit,40812.97,Success
14438,3959,2024-06-24 01:31:25,2024,June,Monday,1,Deposit,Credit,ATM,Bank Deposit,38762.54,Success
33689,3960,2025-09-15 08:23:55,2025,September,Monday,8,Withdrawal,Debit,UPI,ATM Withdrawal,15135.73,Success
44219,3961,2025-03-11 06:14:54,2025,March,Tuesday,6,Bill Payment,Debit,Online,Water Board,5968.64,Success
22040,3962,2024-11-24 06:28:35,2024,November,Sunday,6,Bill Payment,Debit,UPI,IRCTC,3551.52,Success
4578,3963,2024-12-04 15:35:51,2024,December,Wednesday,15,Transfer,Transfer,ATM,Electricity Board,2164.12,Success
47186,3964,2024-01-06 04:16:05,2024,January,Saturday,4,Deposit,Credit,UPI,Bank Deposit,1404.94,Success
46604,3965,2025-08-03 22:26:44,2025,August,Sunday,22,Deposit,Credit,UPI,Bank Deposit,3112.35,Failed
33884,3966,2025-04-04 08:09:44,2025,April,Friday,8,Withdrawal,Debit,Online,ATM Withdrawal,4715.84,Success
41154,3967,2024-07-16 15:39:32,2024,July,Tuesday,15,Withdrawal,Debit,Branch,ATM Withdrawal,8310.65,Success
27777,3968,2024-01-21 19:55:28,2024,January,Sunday,19,Bill Payment,Debit,ATM,Reliance,9964.16,Success
26797,3969,2025-01-02 01:28:36,2025,January,Thursday,1,Deposit,Credit,UPI,Bank Deposit,22794.29,Pending
11550,3970,2023-11-12 14:47:33,2023,November,Sunday,14,Bill Payment,Debit,Online,Reliance,7330.1,Success
36148,3971,2025-09-17 01:44:03,2025,September,Wednesday,1,Transfer,Transfer,UPI,IRCTC,5966.34,Success
42522,3972,2025-03-30 04:41:31,2025,March,Sunday,4,Bill Payment,Debit,Branch,Gas Supplier,10798.65,Success
6212,3973,2025-03-28 16:01:02,2025,March,Friday,16,Withdrawal,Debit,Online,ATM Withdrawal,13978.86,Pending
2331,3974,2025-05-24 20:20:44,2025,May,Saturday,20,Transfer,Transfer,ATM,Amazon,858.38,Success
10849,3975,2024-07-12 07:48:32,2024,July,Friday,7,Transfer,Transfer,ATM,Water Board,23914.73,Success
8729,3976,2024-08-22 05:36:19,2024,August,Thursday,5,Withdrawal,Debit,Branch,ATM Withdrawal,16420.07,Success
12348,3977,2024-12-15 02:49:03,2024,December,Sunday,2,Withdrawal,Debit,Branch,ATM Withdrawal,14585.08,Success
27896,3978,2024-09-30 17:25:57,2024,September,Monday,17,Transfer,Transfer,Branch,Gas Supplier,5535.44,Success
11620,3979,2025-08-04 22:22:21,2025,August,Monday,22,Transfer,Transfer,Online,PayTM,699.48,Success
33469,3980,2025-02-22 02:01:59,2025,February,Saturday,2,Deposit,Credit,Online,Bank Deposit,1123.12,Success
11258,3981,2025-08-11 20:50:28,2025,August,Monday,20,Transfer,Transfer,UPI,Flipkart,11333.82,Success
8591,3982,2024-09-24 15:02:55,2024,September,Tuesday,15,Deposit,Credit,UPI,Bank Deposit,4896.39,Success
48052,3983,2024-01-11 00:36:01,2024,January,Thursday,0,Withdrawal,Debit,UPI,ATM Withdrawal,1072.02,Success
8142,3984,2024-06-07 14:22:19,2024,June,Friday,14,Deposit,Credit,ATM,Bank Deposit,372.6,Success
41123,3985,2024-12-30 19:30:43,2024,December,Monday,19,Deposit,Credit,Online,Bank Deposit,13389.65,Success
25746,3986,2025-03-10 05:48:23,2025,March,Monday,5,Deposit,Credit,UPI,Bank Deposit,2364.18,Success
30843,3987,2025-07-15 05:27:59,2025,July,Tuesday,5,Bill Payment,Debit,Online,PhonePe,12153.47,Success
13710,3988,2023-10-21 02:21:14,2023,October,Saturday,2,Withdrawal,Debit,Branch,ATM Withdrawal,3420.71,Success
419,3989,2023-11-17 14:51:27,2023,November,Friday,14,Transfer,Transfer,Online,PayTM,21554.46,Success
46703,3990,2025-08-12 06:56:04,2025,August,Tuesday,6,Deposit,Credit,Branch,Bank Deposit,4236.69,Success
26957,3991,2025-04-15 16:45:39,2025,April,Tuesday,16,Bill Payment,Debit,UPI,BigBasket,21401.79,Success
38364,3992,2025-04-05 04:14:37,2025,April,Saturday,4,Deposit,Credit,ATM,Bank Deposit,9712.77,Success
28539,3993,2024-07-30 12:23:19,2024,July,Tuesday,12,Withdrawal,Debit,UPI,ATM Withdrawal,20777.82,Failed
35334,3994,2025-01-01 05:09:21,2025,January,Wednesday,5,Deposit,Credit,Branch,Bank Deposit,428.42,Success
27838,3995,2025-09-26 17:40:41,2025,September,Friday,17,Transfer,Transfer,UPI,PhonePe,24642.37,Success
13318,3996,2024-09-29 04:05:21,2024,September,Sunday,4,Withdrawal,Debit,Online,ATM Withdrawal,4960.71,Success
35225,3997,2024-04-27 07:46:48,2024,April,Saturday,7,Withdrawal,Debit,Branch,ATM Withdrawal,3544.72,Success
3118,3998,2024-01-15 09:24:16,2024,January,Monday,9,Deposit,Credit,Online,Bank Deposit,7448.75,Success
46157,3999,2025-08-26 22:02:46,2025,August,Tuesday,22,Transfer,Transfer,Branch,Gas Supplier,5795.38,Success
18884,4000,2025-03-01 21:37:54,2025,March,Saturday,21,Bill Payment,Debit,Online,Electricity Board,1864.05,Success
9567,4001,2024-06-11 09:42:40,2024,June,Tuesday,9,Deposit,Credit,Branch,Bank Deposit,18743.49,Success
14870,4002,2024-10-21 00:31:13,2024,October,Monday,0,Bill Payment,Debit,UPI,PhonePe,5863.55,Success
2780,4003,2024-08-16 16:07:35,2024,August,Friday,16,Withdrawal,Debit,Online,ATM Withdrawal,9409.56,Success
10542,4004,2025-05-21 06:55:49,2025,May,Wednesday,6,Withdrawal,Debit,Online,ATM Withdrawal,10762.99,Success
18601,4005,2024-08-22 21:30:14,2024,August,Thursday,21,Transfer,Transfer,UPI,Gas Supplier,17292.06,Success
19294,4006,2025-07-03 09:14:47,2025,July,Thursday,9,Deposit,Credit,Online,Bank Deposit,1967.25,Success
43048,4007,2025-03-05 05:33:35,2025,March,Wednesday,5,Withdrawal,Debit,ATM,ATM Withdrawal,2722.59,Success
45552,4008,2024-08-15 13:07:21,2024,August,Thursday,13,Deposit,Credit,ATM,Bank Deposit,35781.25,Success
33880,4009,2024-10-11 10:34:29,2024,October,Friday,10,Transfer,Transfer,UPI,Water Board,21537.97,Success
424,4010,2025-07-01 15:23:20,2025,July,Tuesday,15,Withdrawal,Debit,ATM,ATM Withdrawal,2086.0,Success
8184,4011,2024-09-23 11:30:17,2024,September,Monday,11,Bill Payment,Debit,UPI,Reliance,5974.57,Success
49697,4012,2024-01-23 15:19:55,2024,January,Tuesday,15,Deposit,Credit,ATM,Bank Deposit,1148.78,Success
39976,4013,2025-04-12 18:40:28,2025,April,Saturday,18,Deposit,Credit,ATM,Bank Deposit,25941.1,Success
48314,4014,2025-06-29 11:33:12,2025,June,Sunday,11,Transfer,Transfer,UPI,BigBasket,5363.03,Success
22488,4015,2025-02-27 04:08:18,2025,February,Thursday,4,Deposit,Credit,UPI,Bank Deposit,42374.96,Pending
7321,4016,2025-05-01 17:09:59,2025,May,Thursday,17,Bill Payment,Debit,UPI,BigBasket,7943.27,Success
19653,4017,2024-08-06 19:46:59,2024,August,Tuesday,19,Withdrawal,Debit,ATM,ATM Withdrawal,9539.84,Success
34596,4018,2024-10-07 04:55:24,2024,October,Monday,4,Deposit,Credit,UPI,Bank Deposit,155.85,Success
45598,4019,2025-06-12 16:07:46,2025,June,Thursday,16,Deposit,Credit,UPI,Bank Deposit,3626.74,Success
37911,4020,2024-09-13 08:11:22,2024,September,Friday,8,Deposit,Credit,ATM,Bank Deposit,4082.21,Failed
26871,4021,2023-12-09 09:55:03,2023,December,Saturday,9,Deposit,Credit,ATM,Bank Deposit,14725.28,Success
48927,4022,2024-05-10 09:46:08,2024,May,Friday,9,Withdrawal,Debit,UPI,ATM Withdrawal,2014.28,Success
6767,4023,2024-10-09 20:03:33,2024,October,Wednesday,20,Deposit,Credit,ATM,Bank Deposit,40897.83,Success
42511,4024,2025-01-28 20:56:08,2025,January,Tuesday,20,Withdrawal,Debit,Online,ATM Withdrawal,5277.85,Success
18906,4025,2025-09-09 10:36:30,2025,September,Tuesday,10,Transfer,Transfer,ATM,Flipkart,6091.41,Success
48318,4026,2025-03-18 16:39:35,2025,March,Tuesday,16,Bill Payment,Debit,Online,BigBasket,10594.33,Success
10418,4027,2025-02-11 19:35:43,2025,February,Tuesday,19,Transfer,Transfer,Branch,BigBasket,3620.92,Success
45220,4028,2025-05-17 05:45:53,2025,May,Saturday,5,Withdrawal,Debit,ATM,ATM Withdrawal,6835.84,Success
22351,4029,2023-11-02 03:25:03,2023,November,Thursday,3,Withdrawal,Debit,UPI,ATM Withdrawal,28302.89,Success
2201,4030,2025-02-12 01:11:55,2025,February,Wednesday,1,Transfer,Transfer,Branch,PayTM,7779.02,Success
5696,4031,2024-09-04 11:41:14,2024,September,Wednesday,11,Deposit,Credit,UPI,Bank Deposit,5909.49,Success
16913,4032,2024-09-27 22:54:52,2024,September,Friday,22,Deposit,Credit,ATM,Bank Deposit,1303.79,Success
26926,4033,2024-08-15 23:05:20,2024,August,Thursday,23,Transfer,Transfer,ATM,Gas Supplier,5040.37,Success
20940,4034,2024-04-14 04:41:56,2024,April,Sunday,4,Deposit,Credit,ATM,Bank Deposit,13731.59,Success
20734,4035,2023-12-20 05:26:24,2023,December,Wednesday,5,Withdrawal,Debit,Branch,ATM Withdrawal,3624.29,Success
3972,4036,2024-04-29 14:33:04,2024,April,Monday,14,Withdrawal,Debit,Online,ATM Withdrawal,1728.96,Success
17769,4037,2025-01-10 08:50:17,2025,January,Friday,8,Bill Payment,Debit,ATM,Water Board,3737.53,Pending
13964,4038,2025-10-03 07:44:54,2025,October,Friday,7,Deposit,Credit,ATM,Bank Deposit,1025.76,Success
42103,4039,2023-11-27 05:39:15,2023,November,Monday,5,Deposit,Credit,UPI,Bank Deposit,1119.48,Success
35198,4040,2023-12-19 20:25:32,2023,December,Tuesday,20,Withdrawal,Debit,Online,ATM Withdrawal,3796.11,Success
33675,4041,2025-01-05 22:53:52,2025,January,Sunday,22,Deposit,Credit,Online,Bank Deposit,1928.91,Success
18954,4042,2024-05-03 04:09:13,2024,May,Friday,4,Withdrawal,Debit,Online,ATM Withdrawal,24134.74,Success
27077,4043,2025-05-23 18:21:40,2025,May,Friday,18,Transfer,Transfer,UPI,Water Board,16752.12,Success
30415,4044,2024-01-17 18:53:35,2024,January,Wednesday,18,Deposit,Credit,Online,Bank Deposit,2714.2,Success
13636,4045,2025-04-18 01:54:35,2025,April,Friday,1,Deposit,Credit,Branch,Bank Deposit,10931.14,Success
22854,4046,2024-07-02 09:56:34,2024,July,Tuesday,9,Transfer,Transfer,Online,Amazon,20488.76,Success
22737,4047,2025-06-01 20:29:25,2025,June,Sunday,20,Deposit,Credit,Branch,Bank Deposit,8284.32,Success
20475,4048,2025-09-04 07:12:51,2025,September,Thursday,7,Withdrawal,Debit,Online,ATM Withdrawal,14942.99,Success
31903,4049,2025-03-03 21:22:48,2025,March,Monday,21,Withdrawal,Debit,ATM,ATM Withdrawal,6310.05,Pending
10832,4050,2024-10-06 04:58:41,2024,October,Sunday,4,Bill Payment,Debit,ATM,PayTM,22354.31,Success
46760,4051,2023-11-18 21:16:22,2023,November,Saturday,21,Withdrawal,Debit,ATM,ATM Withdrawal,2310.55,Success
14476,4052,2025-07-17 18:07:23,2025,July,Thursday,18,Withdrawal,Debit,Branch,ATM Withdrawal,2385.84,Success
4168,4053,2024-03-10 03:34:36,2024,March,Sunday,3,Deposit,Credit,Branch,Bank Deposit,1094.37,Failed
25726,4054,2024-12-12 19:09:48,2024,December,Thursday,19,Withdrawal,Debit,Online,ATM Withdrawal,23069.22,Success
30990,4055,2025-09-22 02:21:58,2025,September,Monday,2,Deposit,Credit,UPI,Bank Deposit,3554.01,Success
33069,4056,2024-06-06 16:18:01,2024,June,Thursday,16,Transfer,Transfer,UPI,Flipkart,4542.6,Success
26605,4057,2024-10-25 02:20:18,2024,October,Friday,2,Withdrawal,Debit,UPI,ATM Withdrawal,16145.96,Success
12950,4058,2023-10-20 18:04:09,2023,October,Friday,18,Transfer,Transfer,ATM,IRCTC,7974.92,Success
29949,4059,2025-03-01 06:42:56,2025,March,Saturday,6,Transfer,Transfer,Online,Amazon,161.23,Success
36028,4060,2025-02-05 20:59:53,2025,February,Wednesday,20,Deposit,Credit,ATM,Bank Deposit,1542.15,Success
16772,4061,2024-04-09 13:36:35,2024,April,Tuesday,13,Deposit,Credit,Online,Bank Deposit,21926.53,Success
3708,4062,2024-05-22 14:07:27,2024,May,Wednesday,14,Transfer,Transfer,ATM,BigBasket,812.29,Success
9119,4063,2024-07-29 17:31:12,2024,July,Monday,17,Deposit,Credit,Branch,Bank Deposit,13189.75,Success
12519,4064,2024-11-05 00:37:25,2024,November,Tuesday,0,Withdrawal,Debit,ATM,ATM Withdrawal,5772.4,Success
37414,4065,2025-09-02 20:22:33,2025,September,Tuesday,20,Transfer,Transfer,Online,IRCTC,7576.97,Success
22654,4066,2025-03-10 02:57:50,2025,March,Monday,2,Transfer,Transfer,Online,Reliance,14306.27,Success
15457,4067,2024-05-09 18:43:07,2024,May,Thursday,18,Deposit,Credit,Branch,Bank Deposit,2085.57,Success
38028,4068,2025-07-08 04:56:25,2025,July,Tuesday,4,Withdrawal,Debit,UPI,ATM Withdrawal,1473.73,Success
21845,4069,2024-06-06 15:00:17,2024,June,Thursday,15,Withdrawal,Debit,UPI,ATM Withdrawal,9108.36,Success
19428,4070,2024-12-13 06:42:58,2024,December,Friday,6,Deposit,Credit,ATM,Bank Deposit,5925.73,Success
26506,4071,2024-04-20 17:08:25,2024,April,Saturday,17,Deposit,Credit,Online,Bank Deposit,7821.57,Success
16977,4072,2024-09-02 05:36:34,2024,September,Monday,5,Withdrawal,Debit,ATM,ATM Withdrawal,2255.22,Success
38055,4073,2024-05-31 13:49:59,2024,May,Friday,13,Deposit,Credit,Online,Bank Deposit,1886.45,Success
23728,4074,2023-11-12 03:09:45,2023,November,Sunday,3,Transfer,Transfer,Branch,Gas Supplier,1322.13,Success
40511,4075,2024-04-25 01:47:12,2024,April,Thursday,1,Deposit,Credit,Branch,Bank Deposit,11773.86,Success
2146,4076,2025-08-19 11:51:55,2025,August,Tuesday,11,Transfer,Transfer,Branch,Electricity Board,11434.7,Success
553,4077,2024-02-02 11:04:21,2024,February,Friday,11,Transfer,Transfer,Branch,Amazon,15735.14,Success
7344,4078,2025-01-13 08:33:07,2025,January,Monday,8,Deposit,Credit,Online,Bank Deposit,4404.11,Success
48139,4079,2025-09-23 20:41:55,2025,September,Tuesday,20,Deposit,Credit,UPI,Bank Deposit,22247.73,Success
26354,4080,2024-05-31 06:35:13,2024,May,Friday,6,Transfer,Transfer,Online,Reliance,989.7,Success
17272,4081,2024-03-31 23:00:42,2024,March,Sunday,23,Deposit,Credit,UPI,Bank Deposit,246.35,Success
9932,4082,2024-09-15 07:00:59,2024,September,Sunday,7,Transfer,Transfer,Online,Electricity Board,683.58,Success
2475,4083,2025-06-15 10:16:58,2025,June,Sunday,10,Deposit,Credit,Branch,Bank Deposit,11329.23,Success
12291,4084,2024-02-21 18:27:44,2024,February,Wednesday,18,Deposit,Credit,ATM,Bank Deposit,26208.56,Success
16765,4085,2025-08-15 21:52:55,2025,August,Friday,21,Transfer,Transfer,Online,Water Board,6119.7,Success
6346,4086,2024-05-19 19:46:15,2024,May,Sunday,19,Withdrawal,Debit,ATM,ATM Withdrawal,41506.23,Success
12797,4087,2025-09-15 18:57:33,2025,September,Monday,18,Deposit,Credit,UPI,Bank Deposit,527.08,Success
34195,4088,2024-03-09 20:08:20,2024,March,Saturday,20,Bill Payment,Debit,ATM,PayTM,12029.79,Success
15184,4089,2024-09-22 19:56:51,2024,September,Sunday,19,Transfer,Transfer,ATM,Flipkart,23583.83,Success
17426,4090,2025-06-13 04:22:56,2025,June,Friday,4,Deposit,Credit,Online,Bank Deposit,28601.47,Success
14058,4091,2024-01-19 04:25:08,2024,January,Friday,4,Transfer,Transfer,ATM,Water Board,40433.71,Success
21213,4092,2024-08-18 18:53:53,2024,August,Sunday,18,Deposit,Credit,ATM,Bank Deposit,10763.53,Success
15310,4093,2025-01-19 01:04:17,2025,January,Sunday,1,Withdrawal,Debit,UPI,ATM Withdrawal,2965.69,Pending
4263,4094,2024-12-10 15:17:45,2024,December,Tuesday,15,Withdrawal,Debit,ATM,ATM Withdrawal,4986.29,Success
38292,4095,2024-11-12 23:34:15,2024,November,Tuesday,23,Withdrawal,Debit,Branch,ATM Withdrawal,550.95,Success
31106,4096,2024-02-15 07:11:02,2024,February,Thursday,7,Transfer,Transfer,ATM,PayTM,13119.37,Success
22961,4097,2024-06-13 11:42:05,2024,June,Thursday,11,Withdrawal,Debit,Online,ATM Withdrawal,10397.06,Success
1132,4098,2025-05-28 11:10:32,2025,May,Wednesday,11,Bill Payment,Debit,ATM,PayTM,29064.72,Success
20213,4099,2024-07-11 00:02:54,2024,July,Thursday,0,Deposit,Credit,Online,Bank Deposit,4447.2,Success
48587,4100,2023-10-12 10:13:15,2023,October,Thursday,10,Withdrawal,Debit,Branch,ATM Withdrawal,9520.44,Success
3041,4101,2025-08-29 22:49:06,2025,August,Friday,22,Transfer,Transfer,UPI,Amazon,7717.53,Success
37774,4102,2024-11-03 15:15:13,2024,November,Sunday,15,Deposit,Credit,ATM,Bank Deposit,1235.63,Success
2439,4103,2025-02-01 18:43:32,2025,February,Saturday,18,Deposit,Credit,Branch,Bank Deposit,1828.28,Success
18372,4104,2025-04-24 17:22:18,2025,April,Thursday,17,Deposit,Credit,Online,Bank Deposit,26653.05,Success
32330,4105,2024-07-06 02:36:24,2024,July,Saturday,2,Withdrawal,Debit,Branch,ATM Withdrawal,8759.24,Success
29160,4106,2024-08-18 17:01:01,2024,August,Sunday,17,Deposit,Credit,Online,Bank Deposit,6255.22,Success
26245,4107,2025-07-16 07:15:47,2025,July,Wednesday,7,Withdrawal,Debit,UPI,ATM Withdrawal,2503.28,Success
19108,4108,2025-07-17 19:32:15,2025,July,Thursday,19,Transfer,Transfer,Online,Flipkart,10698.77,Success
5443,4109,2025-02-27 03:38:29,2025,February,Thursday,3,Withdrawal,Debit,Online,ATM Withdrawal,2988.29,Success
38682,4110,2025-08-28 16:45:32,2025,August,Thursday,16,Deposit,Credit,Online,Bank Deposit,1853.99,Success
32795,4111,2025-08-02 11:08:17,2025,August,Saturday,11,Transfer,Transfer,Online,Water Board,13591.82,Success
5648,4112,2025-04-02 14:25:39,2025,April,Wednesday,14,Deposit,Credit,Online,Bank Deposit,22075.71,Success
18125,4113,2024-02-21 05:25:11,2024,February,Wednesday,5,Withdrawal,Debit,Branch,ATM Withdrawal,15770.95,Success
40851,4114,2023-11-19 14:34:18,2023,November,Sunday,14,Transfer,Transfer,Branch,PhonePe,26847.3,Success
8373,4115,2023-12-13 18:13:50,2023,December,Wednesday,18,Withdrawal,Debit,Online,ATM Withdrawal,16236.24,Success
49786,4116,2024-12-27 05:19:25,2024,December,Friday,5,Withdrawal,Debit,UPI,ATM Withdrawal,11719.93,Pending
20362,4117,2023-11-23 02:03:00,2023,November,Thursday,2,Deposit,Credit,UPI,Bank Deposit,18304.56,Success
33836,4118,2025-07-18 07:56:58,2025,July,Friday,7,Transfer,Transfer,Online,BigBasket,5094.2,Success
47747,4119,2025-05-09 18:57:03,2025,May,Friday,18,Withdrawal,Debit,UPI,ATM Withdrawal,5170.33,Success
6003,4120,2025-05-18 13:24:05,2025,May,Sunday,13,Deposit,Credit,ATM,Bank Deposit,12575.84,Pending
45150,4121,2024-12-05 12:16:25,2024,December,Thursday,12,Transfer,Transfer,Branch,Amazon,7661.39,Success
17269,4122,2024-05-28 07:28:58,2024,May,Tuesday,7,Transfer,Transfer,Branch,BigBasket,3325.87,Success
44291,4123,2025-01-31 13:13:01,2025,January,Friday,13,Deposit,Credit,ATM,Bank Deposit,2341.81,Success
31868,4124,2024-04-16 09:57:58,2024,April,Tuesday,9,Deposit,Credit,ATM,Bank Deposit,4238.24,Failed
43645,4125,2023-10-22 18:22:25,2023,October,Sunday,18,Bill Payment,Debit,Online,PhonePe,14557.75,Success
48618,4126,2024-12-18 01:10:24,2024,December,Wednesday,1,Bill Payment,Debit,Online,Flipkart,7666.66,Success
29063,4127,2024-02-09 02:54:38,2024,February,Friday,2,Deposit,Credit,ATM,Bank Deposit,2165.23,Success
23134,4128,2024-05-28 13:09:16,2024,May,Tuesday,13,Transfer,Transfer,UPI,BigBasket,560.89,Success
24599,4129,2024-05-15 15:02:24,2024,May,Wednesday,15,Deposit,Credit,UPI,Bank Deposit,4071.38,Success
20415,4130,2023-10-24 14:01:54,2023,October,Tuesday,14,Deposit,Credit,Branch,Bank Deposit,54088.16,Success
15006,4131,2025-06-13 21:11:26,2025,June,Friday,21,Deposit,Credit,UPI,Bank Deposit,8415.75,Success
34985,4132,2024-06-15 07:12:33,2024,June,Saturday,7,Withdrawal,Debit,ATM,ATM Withdrawal,472.39,Success
22412,4133,2024-08-20 15:24:35,2024,August,Tuesday,15,Deposit,Credit,Online,Bank Deposit,24621.28,Success
29081,4134,2024-03-21 01:55:47,2024,March,Thursday,1,Deposit,Credit,Online,Bank Deposit,23933.23,Success
21574,4135,2025-07-12 23:56:08,2025,July,Saturday,23,Withdrawal,Debit,Branch,ATM Withdrawal,6549.44,Success
37309,4136,2023-11-19 07:55:47,2023,November,Sunday,7,Transfer,Transfer,Online,IRCTC,6910.45,Pending
8110,4137,2025-07-31 11:32:05,2025,July,Thursday,11,Transfer,Transfer,Branch,Water Board,1310.32,Success
14945,4138,2025-05-25 13:25:57,2025,May,Sunday,13,Deposit,Credit,ATM,Bank Deposit,3277.56,Success
27835,4139,2025-04-23 23:12:17,2025,April,Wednesday,23,Withdrawal,Debit,ATM,ATM Withdrawal,14671.76,Success
40056,4140,2025-06-16 16:33:05,2025,June,Monday,16,Deposit,Credit,Branch,Bank Deposit,1289.95,Success
20173,4141,2024-11-28 04:38:48,2024,November,Thursday,4,Bill Payment,Debit,ATM,IRCTC,9583.21,Success
44833,4142,2025-04-25 18:28:35,2025,April,Friday,18,Deposit,Credit,UPI,Bank Deposit,5057.7,Success
48571,4143,2025-07-11 01:36:12,2025,July,Friday,1,Deposit,Credit,Online,Bank Deposit,953.65,Success
19126,4144,2024-08-14 03:29:20,2024,August,Wednesday,3,Deposit,Credit,Branch,Bank Deposit,790.57,Pending
1263,4145,2024-05-29 21:59:15,2024,May,Wednesday,21,Transfer,Transfer,Branch,Gas Supplier,45846.12,Success
49486,4146,2024-12-14 01:26:43,2024,December,Saturday,1,Deposit,Credit,Branch,Bank Deposit,25774.92,Success
28833,4147,2024-07-10 05:53:50,2024,July,Wednesday,5,Deposit,Credit,UPI,Bank Deposit,321.96,Success
32855,4148,2025-06-30 20:44:50,2025,June,Monday,20,Bill Payment,Debit,ATM,Gas Supplier,22211.91,Success
36972,4149,2024-11-25 10:33:43,2024,November,Monday,10,Withdrawal,Debit,Branch,ATM Withdrawal,6572.78,Success
11499,4150,2025-01-24 00:04:33,2025,January,Friday,0,Deposit,Credit,Branch,Bank Deposit,11506.96,Success
32349,4151,2025-02-28 20:01:47,2025,February,Friday,20,Deposit,Credit,UPI,Bank Deposit,8049.09,Success
25159,4152,2024-12-25 03:35:53,2024,December,Wednesday,3,Transfer,Transfer,ATM,Amazon,350.63,Pending
8091,4153,2024-01-15 21:58:52,2024,January,Monday,21,Withdrawal,Debit,Branch,ATM Withdrawal,1759.96,Success
20130,4154,2024-01-14 14:33:42,2024,January,Sunday,14,Deposit,Credit,ATM,Bank Deposit,2033.74,Success
28967,4155,2023-12-07 00:07:46,2023,December,Thursday,0,Bill Payment,Debit,UPI,Amazon,101.67,Success
47059,4156,2024-01-20 01:27:18,2024,January,Saturday,1,Withdrawal,Debit,ATM,ATM Withdrawal,4777.76,Success
7674,4157,2024-11-08 14:33:27,2024,November,Friday,14,Transfer,Transfer,UPI,Flipkart,5498.56,Success
8306,4158,2024-04-06 10:38:44,2024,April,Saturday,10,Deposit,Credit,UPI,Bank Deposit,24348.98,Success
35434,4159,2024-12-14 12:41:36,2024,December,Saturday,12,Withdrawal,Debit,Online,ATM Withdrawal,3377.97,Success
768,4160,2025-04-22 08:51:10,2025,April,Tuesday,8,Transfer,Transfer,ATM,Reliance,2205.96,Success
3321,4161,2025-06-09 08:57:03,2025,June,Monday,8,Bill Payment,Debit,Online,PayTM,853.36,Success
48802,4162,2025-07-06 12:29:27,2025,July,Sunday,12,Withdrawal,Debit,Branch,ATM Withdrawal,14590.36,Success
6874,4163,2025-10-06 15:51:57,2025,October,Monday,15,Transfer,Transfer,ATM,BigBasket,1877.71,Success
12572,4164,2025-08-06 21:10:07,2025,August,Wednesday,21,Bill Payment,Debit,UPI,Electricity Board,1193.64,Success
30625,4165,2024-11-01 23:05:38,2024,November,Friday,23,Deposit,Credit,ATM,Bank Deposit,843.61,Failed
11762,4166,2025-02-01 19:41:48,2025,February,Saturday,19,Withdrawal,Debit,Branch,ATM Withdrawal,4088.63,Success
4305,4167,2025-07-23 10:50:47,2025,July,Wednesday,10,Deposit,Credit,Online,Bank Deposit,14902.96,Pending
19701,4168,2023-12-17 10:52:17,2023,December,Sunday,10,Deposit,Credit,Online,Bank Deposit,2936.21,Pending
15240,4169,2025-04-21 03:30:19,2025,April,Monday,3,Deposit,Credit,UPI,Bank Deposit,51619.23,Success
22775,4170,2025-08-17 23:42:59,2025,August,Sunday,23,Deposit,Credit,UPI,Bank Deposit,7968.48,Pending
28067,4171,2024-05-08 20:35:08,2024,May,Wednesday,20,Transfer,Transfer,ATM,PayTM,2507.84,Success
18308,4172,2024-02-19 10:42:53,2024,February,Monday,10,Deposit,Credit,UPI,Bank Deposit,10271.76,Success
29117,4173,2024-04-08 03:22:02,2024,April,Monday,3,Transfer,Transfer,UPI,Gas Supplier,7183.2,Success
