loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_months,start_date,end_date,status
3305,718,Home,18709.0,5.21,12,2022-04-15,2023-04-10,Approved
3306,1542,Personal,28424.0,12.22,24,2021-10-27,2023-10-17,Closed
3307,3570,Business,26023.0,6.29,48,2020-05-31,2024-05-10,Active
3308,3457,Personal,16264.0,7.49,24,2022-01-26,2024-01-16,Pending
3309,3648,Education,62799.0,5.29,48,2021-08-22,2025-08-01,Closed
3310,1650,Auto,75636.0,17.44,48,2020-02-22,2024-02-01,Default
3311,65,Personal,83629.0,17.71,48,2021-03-01,2025-02-08,Active
3312,4741,Business,96823.0,13.31,36,2020-02-07,2023-01-22,Active
3313,3275,Education,68286.0,13.87,60,2022-08-15,2027-07-20,Pending
3314,3997,Home,94623.0,5.91,12,2021-03-08,2022-03-03,Charged Off
3315,2588,Business,9324.0,9.02,48,2022-06-29,2026-06-08,Active
3316,958,Education,82618.0,19.08,36,2021-04-04,2024-03-19,Pending
3317,3574,Personal,22146.0,9.32,24,2021-04-25,2023-04-15,Default
3318,3590,Home,67536.0,8.3,36,2022-08-01,2025-07-16,Charged Off
3319,3838,Home,39455.0,15.84,48,2022-09-09,2026-08-19,Active
3320,2952,Education,22237.0,14.33,36,2021-12-08,2024-11-22,Pending
3321,707,Education,17920.0,7.6,24,2021-09-12,2023-09-02,Active
3322,827,Education,65713.0,9.55,24,2021-07-24,2023-07-14,Approved
3323,149,Auto,35184.0,10.36,24,2020-06-27,2022-06-17,Charged Off
3324,262,Personal,45267.0,11.46,60,2020-08-20,2025-07-25,Approved
3325,4604,Home,64748.0,8.87,36,2022-03-14,2025-02-26,Default
3326,383,Business,36060.0,18.44,60,2021-09-10,2026-08-15,Pending
3327,854,Personal,58386.0,16.98,12,2022-09-25,2023-09-20,Approved
3328,4995,Personal,74724.0,5.63,12,2020-06-20,2021-06-15,Pending
3329,968,Home,48400.0,7.36,36,2021-12-26,2024-12-10,Active
3330,4145,Education,97017.0,18.06,24,2021-10-24,2023-10-14,Default
3331,2742,Home,17119.0,17.73,48,2022-09-19,2026-08-29,Active
3332,54,Home,63084.0,10.12,60,2020-06-24,2025-05-29,Approved
3333,2180,Auto,94742.0,16.32,36,2021-10-06,2024-09-20,Pending
3334,2011,Home,99724.0,16.3,48,2022-03-17,2026-02-24,Closed
3335,1131,Education,55186.0,18.77,48,2022-09-01,2026-08-11,Charged Off
3336,2964,Personal,59009.0,7.18,12,2022-01-04,2022-12-30,Charged Off
3337,571,Personal,45342.0,9.72,24,2021-03-20,2023-03-10,Approved
3338,3222,Personal,87530.0,18.84,24,2022-07-13,2024-07-02,Charged Off
3339,474,Business,39761.0,11.29,60,2022-06-13,2027-05-18,Default
3340,2570,Auto,2035.0,17.41,60,2021-09-17,2026-08-22,Closed
3341,3310,Education,85394.0,8.08,60,2021-10-01,2026-09-05,Charged Off
3342,3623,Auto,86033.0,11.07,24,2022-06-21,2024-06-10,Default
3343,691,Personal,71442.0,10.02,24,2021-06-16,2023-06-06,Charged Off
3344,2326,Home,13166.0,12.68,36,2021-06-17,2024-06-01,Default
3345,1311,Personal,4655.0,18.35,60,2021-08-29,2026-08-03,Default
3346,1978,Auto,96225.0,11.34,60,2020-04-23,2025-03-28,Pending
3347,492,Auto,35046.0,14.4,36,2020-05-06,2023-04-21,Approved
3348,1022,Education,40054.0,13.59,12,2021-04-09,2022-04-04,Default
3349,1935,Business,75133.0,15.72,60,2022-05-14,2027-04-18,Charged Off
3350,1916,Auto,40216.0,9.27,60,2021-11-19,2026-10-24,Closed
3351,3094,Business,97667.0,8.71,36,2021-06-12,2024-05-27,Charged Off
3352,1578,Auto,60547.0,6.47,48,2022-04-28,2026-04-07,Active
3353,672,Personal,9151.0,11.37,24,2021-05-02,2023-04-22,Closed
3354,3655,Personal,49404.0,15.15,48,2021-08-25,2025-08-04,Charged Off
3355,4252,Education,35562.0,13.76,48,2021-03-26,2025-03-05,Pending
3356,4011,Education,22344.0,7.17,24,2021-05-11,2023-05-01,Pending
3357,3750,Home,93343.0,12.7,60,2020-04-30,2025-04-04,Pending
3358,1742,Education,63043.0,5.49,24,2022-08-24,2024-08-13,Charged Off
3359,3026,Personal,79852.0,17.78,12,2020-05-03,2021-04-28,Default
3360,4684,Auto,6279.0,12.84,12,2021-01-15,2022-01-10,Default
3361,3068,Auto,39532.0,12.29,24,2020-05-25,2022-05-15,Charged Off
3362,3456,Personal,40998.0,18.34,24,2020-07-06,2022-06-26,Pending
3363,4005,Personal,17033.0,13.21,12,2022-06-10,2023-06-05,Approved
3364,3421,Education,76112.0,9.65,48,2022-07-10,2026-06-19,Default
3365,3091,Education,95376.0,17.51,24,2022-02-19,2024-02-09,Closed
3366,4136,Education,59973.0,15.01,24,2022-06-06,2024-05-26,Pending
3367,2665,Personal,82889.0,14.97,48,2021-01-31,2025-01-10,Closed
3368,3240,Auto,71909.0,5.69,48,2022-01-23,2026-01-02,Default
3369,726,Home,93695.0,5.37,36,2021-07-28,2024-07-12,Pending
3370,1015,Business,12161.0,7.89,60,2021-07-08,2026-06-12,Charged Off
3371,434,Business,69387.0,7.84,48,2021-05-29,2025-05-08,Approved
3372,986,Business,24559.0,19.44,36,2022-03-16,2025-02-28,Closed
3373,2010,Business,59226.0,6.27,60,2021-09-13,2026-08-18,Default
3374,3292,Business,6896.0,12.37,12,2020-12-14,2021-12-09,Active
3375,1479,Education,4153.0,17.89,36,2021-01-26,2024-01-11,Default
3376,746,Personal,14019.0,13.13,36,2020-05-27,2023-05-12,Closed
3377,2094,Personal,21214.0,9.6,48,2021-11-25,2025-11-04,Closed
3378,483,Business,43636.0,7.72,12,2020-11-01,2021-10-27,Active
3379,809,Auto,19672.0,11.19,36,2020-09-21,2023-09-06,Active
3380,991,Personal,27549.0,8.59,60,2021-08-23,2026-07-28,Closed
3381,4039,Business,99617.0,12.57,12,2020-10-02,2021-09-27,Approved
3382,2608,Education,73498.0,11.11,48,2020-01-30,2024-01-09,Active
3383,1915,Personal,36279.0,13.31,60,2021-11-22,2026-10-27,Approved
3384,2018,Business,86400.0,16.78,36,2021-08-04,2024-07-19,Active
3385,3654,Personal,84335.0,12.51,24,2021-01-17,2023-01-07,Charged Off
3386,1378,Home,71455.0,19.29,60,2021-04-07,2026-03-12,Approved
3387,9,Education,82360.0,9.34,24,2020-01-01,2021-12-21,Approved
3388,3951,Auto,79363.0,8.76,48,2020-12-25,2024-12-04,Pending
3389,1743,Business,67889.0,9.22,24,2022-01-26,2024-01-16,Charged Off
3390,4613,Personal,40405.0,6.35,12,2022-04-30,2023-04-25,Closed
3391,4559,Auto,57618.0,8.16,60,2022-09-07,2027-08-12,Default
3392,2807,Auto,99657.0,15.62,36,2020-09-08,2023-08-24,Pending
3393,2635,Auto,28606.0,11.9,60,2020-12-02,2025-11-06,Approved
3394,1096,Personal,80794.0,12.15,12,2021-11-19,2022-11-14,Closed
3395,3385,Business,92290.0,15.55,48,2021-07-05,2025-06-14,Approved
3396,636,Business,5056.0,18.39,48,2021-11-19,2025-10-29,Approved
3397,2892,Education,79815.0,10.37,24,2022-05-09,2024-04-28,Pending
3398,70,Personal,61646.0,10.56,24,2021-03-31,2023-03-21,Approved
3399,1815,Personal,37848.0,15.21,36,2020-07-15,2023-06-30,Approved
3400,2484,Home,31704.0,19.7,36,2020-02-07,2023-01-22,Default
3401,4038,Business,28405.0,5.11,48,2020-04-23,2024-04-02,Default
3402,4663,Business,65751.0,7.56,24,2021-11-06,2023-10-27,Pending
3403,4635,Business,75074.0,7.63,60,2020-05-11,2025-04-15,Pending
3404,533,Home,35029.0,19.0,24,2022-06-21,2024-06-10,Charged Off
3405,2248,Home,89864.0,5.35,60,2021-09-21,2026-08-26,Default
3406,4589,Education,1256.0,19.07,12,2022-05-24,2023-05-19,Default
3407,3544,Education,36918.0,6.83,60,2021-04-22,2026-03-27,Active
3408,2962,Business,6697.0,18.26,24,2020-02-18,2022-02-07,Default
3409,3442,Business,59833.0,9.74,48,2020-07-18,2024-06-27,Default
3410,671,Business,4325.0,19.85,24,2021-12-07,2023-11-27,Active
3411,610,Home,26805.0,7.47,36,2020-03-05,2023-02-18,Pending
3412,793,Personal,63910.0,11.48,12,2021-08-29,2022-08-24,Pending
3413,2739,Auto,33394.0,6.62,24,2022-09-08,2024-08-28,Default
3414,446,Auto,69114.0,16.91,12,2022-03-05,2023-02-28,Charged Off
3415,3593,Personal,82965.0,11.7,12,2020-03-28,2021-03-23,Approved
3416,274,Education,42062.0,18.35,12,2022-03-12,2023-03-07,Closed
3417,508,Education,8181.0,9.52,48,2020-03-08,2024-02-16,Approved
3418,458,Business,7842.0,9.42,48,2021-02-15,2025-01-25,Approved
3419,3368,Home,79587.0,16.81,60,2020-01-11,2024-12-15,Active
3420,3146,Education,57112.0,18.2,60,2020-04-13,2025-03-18,Default
3421,213,Education,68792.0,9.92,24,2020-04-20,2022-04-10,Approved
3422,101,Business,94493.0,6.01,24,2022-07-15,2024-07-04,Charged Off
3423,1033,Business,34591.0,10.33,48,2022-01-12,2025-12-22,Charged Off
3424,3643,Home,32870.0,7.07,12,2020-03-02,2021-02-25,Closed
3425,2554,Business,58127.0,12.7,36,2020-11-14,2023-10-30,Charged Off
3426,4434,Home,20321.0,12.04,60,2020-12-17,2025-11-21,Default
3427,3022,Personal,68853.0,13.8,24,2020-02-28,2022-02-17,Closed
3428,4155,Business,8157.0,11.33,24,2022-09-26,2024-09-15,Closed
3429,1649,Personal,45767.0,7.84,48,2021-12-12,2025-11-21,Pending
3430,3829,Business,91756.0,9.97,60,2021-08-02,2026-07-07,Default
3431,2455,Education,44072.0,7.43,48,2022-06-16,2026-05-26,Approved
3432,4063,Home,1484.0,14.58,24,2021-04-22,2023-04-12,Charged Off
3433,1747,Home,64012.0,16.02,36,2022-04-06,2025-03-21,Pending
3434,3080,Home,53469.0,7.76,12,2021-01-06,2022-01-01,Approved
3435,605,Auto,4934.0,13.32,24,2020-10-24,2022-10-14,Active
3436,1593,Business,48174.0,5.66,12,2020-07-22,2021-07-17,Closed
3437,2328,Home,29697.0,18.28,24,2020-12-13,2022-12-03,Charged Off
3438,2015,Home,26688.0,5.32,36,2022-07-21,2025-07-05,Approved
3439,172,Home,50666.0,14.82,12,2020-12-12,2021-12-07,Closed
3440,2500,Education,32476.0,10.54,36,2021-11-07,2024-10-22,Closed
3441,4317,Business,57848.0,18.18,12,2020-05-01,2021-04-26,Closed
3442,1072,Home,26124.0,12.99,36,2020-11-21,2023-11-06,Charged Off
3443,3519,Home,7054.0,16.45,60,2020-07-12,2025-06-16,Charged Off
3444,2410,Home,43949.0,8.71,36,2022-06-12,2025-05-27,Closed
3445,4164,Business,65092.0,8.14,12,2022-03-14,2023-03-09,Active
3446,532,Home,67665.0,10.82,60,2021-01-18,2025-12-23,Active
3447,4251,Education,24461.0,9.83,36,2021-06-22,2024-06-06,Pending
3448,3960,Education,63096.0,9.03,48,2021-10-15,2025-09-24,Charged Off
3449,300,Home,29773.0,18.42,48,2022-06-02,2026-05-12,Closed
3450,3244,Home,41107.0,11.38,48,2021-08-08,2025-07-18,Closed
3451,3065,Auto,73161.0,6.27,12,2020-10-29,2021-10-24,Active
3452,4251,Auto,31169.0,13.76,48,2021-06-08,2025-05-18,Charged Off
3453,2756,Education,60133.0,12.01,48,2021-01-11,2024-12-21,Active
3454,2598,Auto,51118.0,5.37,48,2020-08-27,2024-08-06,Default
3455,622,Auto,11802.0,9.42,60,2021-06-09,2026-05-14,Charged Off
3456,641,Auto,30850.0,6.48,12,2021-01-03,2021-12-29,Approved
3457,4474,Home,44746.0,7.95,36,2020-09-13,2023-08-29,Default
3458,2249,Home,93489.0,14.06,24,2022-05-25,2024-05-14,Pending
3459,4450,Auto,2118.0,16.55,36,2022-04-22,2025-04-06,Default
3460,3309,Education,77015.0,16.37,12,2021-04-28,2022-04-23,Pending
3461,4200,Home,53101.0,8.41,24,2021-04-30,2023-04-20,Closed
3462,4226,Business,73432.0,16.36,48,2020-12-14,2024-11-23,Approved
3463,2565,Home,57202.0,16.55,48,2020-08-02,2024-07-12,Active
3464,3687,Business,4945.0,10.62,60,2022-06-13,2027-05-18,Closed
3465,2504,Personal,66509.0,17.16,36,2020-12-13,2023-11-28,Closed
3466,3434,Education,90884.0,16.29,60,2020-11-02,2025-10-07,Default
3467,4809,Personal,75393.0,16.78,24,2020-06-06,2022-05-27,Default
3468,4655,Business,80670.0,13.61,48,2021-01-25,2025-01-04,Closed
3469,3201,Personal,71056.0,10.8,48,2020-04-21,2024-03-31,Default
3470,4666,Education,84755.0,18.42,12,2020-06-24,2021-06-19,Approved
3471,4530,Home,5202.0,17.4,60,2021-05-15,2026-04-19,Approved
3472,1530,Home,10108.0,18.67,48,2020-10-17,2024-09-26,Closed
3473,1910,Auto,87451.0,12.87,48,2020-02-28,2024-02-07,Default
3474,4248,Personal,23521.0,9.9,48,2021-02-04,2025-01-14,Closed
3475,908,Home,71313.0,11.28,12,2021-02-02,2022-01-28,Closed
3476,1065,Home,41600.0,11.48,48,2020-06-11,2024-05-21,Charged Off
3477,4712,Auto,78003.0,8.04,48,2020-10-09,2024-09-18,Closed
3478,61,Home,59422.0,5.96,48,2021-09-11,2025-08-21,Closed
3479,4308,Auto,75609.0,18.19,48,2021-04-18,2025-03-28,Charged Off
3480,321,Personal,38737.0,14.69,48,2020-12-21,2024-11-30,Pending
3481,2437,Education,81350.0,17.35,24,2021-03-01,2023-02-19,Closed
3482,1472,Business,97107.0,11.48,48,2022-07-21,2026-06-30,Pending
3483,1503,Business,13521.0,10.9,12,2020-09-02,2021-08-28,Closed
3484,2243,Business,39258.0,15.0,12,2021-12-15,2022-12-10,Pending
3485,1780,Education,54907.0,19.89,60,2020-05-04,2025-04-08,Default
3486,627,Personal,67112.0,16.5,36,2021-02-23,2024-02-08,Active
3487,1351,Auto,28180.0,12.59,48,2020-01-28,2024-01-07,Approved
3488,3784,Education,46043.0,16.19,24,2021-02-10,2023-01-31,Approved
3489,88,Auto,16031.0,15.64,24,2020-11-30,2022-11-20,Pending
3490,3804,Education,61470.0,6.02,60,2021-11-03,2026-10-08,Closed
3491,3586,Home,62707.0,17.31,24,2020-06-23,2022-06-13,Approved
3492,4973,Personal,24230.0,9.41,60,2022-01-29,2027-01-03,Active
3493,1380,Personal,89000.0,16.45,36,2020-06-06,2023-05-22,Active
3494,2934,Home,29399.0,15.72,60,2020-08-09,2025-07-14,Active
3495,392,Business,85018.0,14.94,12,2021-02-03,2022-01-29,Pending
3496,2526,Education,7870.0,13.97,12,2022-03-01,2023-02-24,Active
3497,1653,Home,50105.0,18.63,24,2020-04-03,2022-03-24,Approved
3498,3455,Personal,2908.0,10.06,24,2021-11-27,2023-11-17,Pending
3499,518,Home,13661.0,16.95,24,2022-01-11,2024-01-01,Closed
3500,361,Education,68174.0,6.62,36,2020-11-26,2023-11-11,Charged Off
3501,1553,Business,28147.0,19.01,48,2022-08-19,2026-07-29,Active
3502,990,Home,29020.0,6.59,36,2020-06-26,2023-06-11,Approved
3503,3295,Auto,2570.0,10.84,48,2020-08-13,2024-07-23,Approved
3504,2282,Business,49362.0,5.66,24,2021-02-24,2023-02-14,Default
3505,4906,Education,14344.0,15.69,60,2020-06-24,2025-05-29,Default
3506,777,Business,43513.0,19.72,48,2021-11-25,2025-11-04,Pending
3507,1089,Auto,23980.0,14.53,36,2022-05-21,2025-05-05,Pending
3508,3950,Personal,44922.0,5.26,60,2021-04-04,2026-03-09,Active
3509,4187,Home,66984.0,13.81,12,2020-08-26,2021-08-21,Approved
3510,1017,Auto,31984.0,16.07,24,2021-09-26,2023-09-16,Approved
3511,491,Home,50089.0,12.48,24,2020-06-04,2022-05-25,Active
3512,1675,Personal,32203.0,18.85,60,2022-08-26,2027-07-31,Active
3513,2693,Home,37454.0,9.76,12,2021-06-17,2022-06-12,Active
3514,2364,Personal,31016.0,17.7,36,2020-12-16,2023-12-01,Closed
3515,1687,Business,8087.0,18.6,24,2022-03-31,2024-03-20,Pending
3516,1823,Business,51002.0,12.82,24,2021-03-28,2023-03-18,Pending
3517,50,Personal,65440.0,6.05,24,2020-02-23,2022-02-12,Pending
3518,1160,Home,17457.0,6.38,60,2021-07-16,2026-06-20,Closed
3519,1936,Business,11245.0,11.39,48,2020-11-14,2024-10-24,Closed
3520,1619,Home,56576.0,7.65,24,2020-11-06,2022-10-27,Default
3521,4723,Education,84309.0,8.02,48,2020-03-22,2024-03-01,Default
3522,3263,Education,22989.0,12.06,48,2021-06-01,2025-05-11,Charged Off
3523,3551,Home,64176.0,5.3,48,2021-03-13,2025-02-20,Approved
3524,2460,Business,71411.0,7.29,24,2020-09-20,2022-09-10,Active
3525,3799,Auto,60454.0,9.25,60,2021-09-12,2026-08-17,Active
3526,590,Auto,18911.0,15.72,24,2020-06-07,2022-05-28,Closed
3527,35,Personal,66627.0,15.96,36,2021-05-18,2024-05-02,Active
3528,3407,Education,98280.0,10.6,48,2020-11-11,2024-10-21,Pending
3529,4820,Personal,54580.0,18.27,12,2021-01-29,2022-01-24,Charged Off
3530,1331,Home,58186.0,19.36,36,2021-06-05,2024-05-20,Pending
3531,4003,Auto,92285.0,5.87,48,2022-08-06,2026-07-16,Active
3532,2022,Home,63616.0,5.52,36,2021-10-08,2024-09-22,Pending
3533,232,Home,35253.0,14.08,24,2020-09-17,2022-09-07,Closed
3534,4933,Business,87848.0,17.62,12,2020-04-29,2021-04-24,Approved
3535,3149,Education,93545.0,13.79,12,2021-06-14,2022-06-09,Closed
3536,3465,Home,56950.0,8.79,36,2021-05-27,2024-05-11,Charged Off
3537,3136,Business,41367.0,16.01,12,2020-04-21,2021-04-16,Pending
3538,4691,Auto,19705.0,9.04,24,2022-08-10,2024-07-30,Pending
3539,3261,Auto,1841.0,19.81,48,2020-01-02,2023-12-12,Approved
3540,573,Education,69807.0,11.25,36,2022-01-20,2025-01-04,Active
3541,1398,Home,50106.0,7.8,24,2020-07-21,2022-07-11,Active
3542,1491,Business,15449.0,11.76,24,2020-07-09,2022-06-29,Closed
3543,484,Home,26150.0,8.89,48,2021-03-27,2025-03-06,Pending
3544,895,Home,11460.0,9.4,48,2020-05-07,2024-04-16,Default
3545,527,Auto,4888.0,13.78,48,2021-05-11,2025-04-20,Pending
3546,826,Personal,9002.0,8.99,12,2021-11-12,2022-11-07,Charged Off
3547,343,Personal,28665.0,12.84,12,2021-01-19,2022-01-14,Charged Off
3548,4261,Auto,64691.0,12.1,36,2021-09-10,2024-08-25,Active
3549,2758,Auto,90372.0,18.35,36,2022-04-16,2025-03-31,Closed
3550,2960,Education,50602.0,14.16,36,2022-06-13,2025-05-28,Default
3551,821,Personal,60889.0,18.06,48,2022-01-12,2025-12-22,Closed
3552,211,Business,17108.0,18.04,36,2022-08-31,2025-08-15,Pending
3553,2037,Auto,60233.0,14.28,48,2021-06-11,2025-05-21,Active
3554,1540,Personal,84633.0,19.36,36,2020-01-18,2023-01-02,Pending
3555,2951,Personal,97444.0,9.88,48,2020-08-27,2024-08-06,Charged Off
3556,3970,Education,97889.0,14.19,12,2020-12-22,2021-12-17,Active
3557,3901,Personal,97243.0,10.77,60,2020-07-18,2025-06-22,Pending
3558,1173,Business,75959.0,16.77,60,2020-02-02,2025-01-06,Closed
3559,4080,Personal,40498.0,17.49,60,2022-06-14,2027-05-19,Active
3560,1377,Education,16162.0,12.23,60,2020-09-03,2025-08-08,Closed
3561,1734,Home,99730.0,19.16,12,2020-04-18,2021-04-13,Active
3562,240,Home,43795.0,18.54,36,2020-08-13,2023-07-29,Pending
3563,2111,Education,88897.0,6.85,24,2022-08-02,2024-07-22,Charged Off
3564,4031,Personal,91673.0,9.99,24,2022-08-12,2024-08-01,Charged Off
3565,4921,Personal,85408.0,10.15,48,2021-10-31,2025-10-10,Pending
3566,4604,Education,31587.0,8.35,12,2020-10-24,2021-10-19,Approved
3567,913,Personal,45595.0,16.11,24,2022-02-01,2024-01-22,Approved
3568,4693,Auto,17700.0,17.8,48,2021-08-13,2025-07-23,Pending
3569,14,Auto,9111.0,13.85,24,2022-05-17,2024-05-06,Active
3570,3471,Auto,48844.0,16.96,24,2021-06-16,2023-06-06,Pending
3571,4929,Business,30116.0,6.6,12,2021-07-05,2022-06-30,Active
3572,2589,Home,39905.0,17.56,48,2021-11-27,2025-11-06,Active
3573,1208,Business,38144.0,7.19,12,2021-09-05,2022-08-31,Default
3574,2531,Business,91256.0,6.85,60,2021-05-04,2026-04-08,Pending
3575,1768,Education,39206.0,15.56,48,2020-03-01,2024-02-09,Default
3576,1251,Home,97030.0,19.02,24,2021-12-18,2023-12-08,Pending
3577,431,Home,64898.0,15.91,36,2022-04-14,2025-03-29,Pending
3578,1305,Personal,72819.0,10.88,48,2021-11-25,2025-11-04,Active
3579,2854,Education,52257.0,6.08,36,2020-10-16,2023-10-01,Pending
3580,1599,Business,52612.0,6.46,36,2022-02-09,2025-01-24,Charged Off
3581,444,Auto,60969.0,14.82,60,2020-05-20,2025-04-24,Active
3582,3953,Auto,19982.0,8.15,24,2022-01-22,2024-01-12,Pending
3583,75,Auto,96152.0,17.84,12,2021-11-25,2022-11-20,Closed
3584,3085,Education,90056.0,17.62,12,2020-04-08,2021-04-03,Default
3585,3882,Home,7877.0,6.76,60,2021-10-27,2026-10-01,Default
3586,4862,Education,20473.0,14.4,48,2020-09-07,2024-08-17,Approved
3587,974,Home,52989.0,12.33,60,2022-09-04,2027-08-09,Closed
3588,3076,Personal,61774.0,17.97,48,2020-10-08,2024-09-17,Pending
3589,3647,Auto,2520.0,6.8,12,2020-05-04,2021-04-29,Active
3590,4176,Home,4018.0,13.8,60,2021-05-06,2026-04-10,Default
3591,775,Business,24736.0,10.76,48,2020-11-01,2024-10-11,Charged Off
3592,1026,Personal,43628.0,5.95,60,2020-07-08,2025-06-12,Active
3593,162,Education,73883.0,17.26,60,2021-05-15,2026-04-19,Approved
3594,4251,Business,71645.0,15.71,12,2022-02-10,2023-02-05,Closed
3595,962,Home,79525.0,15.43,12,2021-07-22,2022-07-17,Active
3596,2575,Personal,6130.0,6.93,24,2021-10-30,2023-10-20,Closed
3597,720,Business,34654.0,17.77,12,2020-03-27,2021-03-22,Approved
3598,4147,Auto,48652.0,19.49,24,2021-03-09,2023-02-27,Pending
3599,1,Home,40400.0,5.69,60,2022-07-15,2027-06-19,Default
3600,4376,Education,19331.0,13.66,36,2021-06-19,2024-06-03,Default
3601,4966,Business,67924.0,8.15,12,2021-11-09,2022-11-04,Approved
3602,1943,Personal,25651.0,7.13,24,2022-09-07,2024-08-27,Closed
3603,4933,Business,29316.0,13.88,36,2020-05-11,2023-04-26,Pending
3604,3458,Personal,73069.0,8.82,48,2021-10-27,2025-10-06,Closed
3605,3278,Education,11912.0,19.17,48,2022-08-20,2026-07-30,Pending
3606,1174,Business,27707.0,6.06,36,2021-10-10,2024-09-24,Pending
3607,1579,Auto,74877.0,14.86,60,2021-09-11,2026-08-16,Closed
3608,3439,Home,42465.0,19.89,48,2021-01-23,2025-01-02,Approved
3609,4945,Home,11161.0,9.05,60,2020-04-22,2025-03-27,Pending
3610,4493,Education,9645.0,9.94,12,2021-01-06,2022-01-01,Default
3611,2239,Home,30591.0,9.1,12,2021-01-21,2022-01-16,Closed
3612,3102,Personal,17187.0,7.64,36,2021-08-25,2024-08-09,Active
3613,783,Business,46731.0,15.51,36,2021-07-18,2024-07-02,Default
3614,4977,Personal,7286.0,7.56,48,2020-07-04,2024-06-13,Default
3615,4356,Business,78937.0,18.23,48,2021-05-03,2025-04-12,Charged Off
3616,1046,Auto,2244.0,15.3,24,2021-11-04,2023-10-25,Closed
3617,1169,Education,75391.0,16.03,12,2022-07-29,2023-07-24,Pending
3618,3033,Home,89895.0,14.13,48,2020-07-06,2024-06-15,Active
3619,2900,Education,66828.0,9.3,48,2021-06-17,2025-05-27,Pending
3620,1875,Auto,84313.0,17.87,36,2021-02-20,2024-02-05,Default
3621,739,Personal,11052.0,15.95,12,2020-06-18,2021-06-13,Charged Off
3622,471,Personal,98440.0,9.29,48,2022-04-07,2026-03-17,Approved
3623,3474,Business,96787.0,7.05,48,2021-06-11,2025-05-21,Pending
3624,4362,Personal,54145.0,5.21,24,2022-07-21,2024-07-10,Pending
3625,60,Education,93090.0,13.01,36,2020-09-07,2023-08-23,Pending
3626,4327,Business,6551.0,14.11,24,2021-11-21,2023-11-11,Charged Off
3627,1844,Home,10846.0,10.51,24,2021-06-10,2023-05-31,Default
3628,418,Education,65947.0,10.69,36,2022-09-20,2025-09-04,Approved
3629,2769,Home,71663.0,17.76,12,2020-10-24,2021-10-19,Default
3630,3958,Auto,35701.0,8.2,60,2021-02-07,2026-01-12,Closed
3631,2498,Business,5643.0,19.03,60,2022-05-18,2027-04-22,Active
3632,472,Auto,1772.0,14.23,36,2020-11-01,2023-10-17,Default
3633,878,Personal,46838.0,18.35,24,2021-02-15,2023-02-05,Default
3634,73,Personal,57466.0,12.38,12,2021-06-25,2022-06-20,Charged Off
3635,1260,Education,17232.0,18.7,12,2020-06-08,2021-06-03,Pending
3636,2050,Home,62695.0,10.93,36,2021-01-08,2023-12-24,Active
3637,1493,Business,36321.0,6.63,48,2021-11-03,2025-10-13,Active
3638,1326,Home,47365.0,16.21,12,2021-01-02,2021-12-28,Pending
3639,1626,Personal,25846.0,9.27,24,2021-02-08,2023-01-29,Active
3640,2714,Personal,22012.0,14.99,48,2022-09-09,2026-08-19,Pending
3641,2178,Personal,56193.0,12.34,48,2022-03-30,2026-03-09,Pending
3642,1044,Auto,99446.0,16.47,48,2021-05-28,2025-05-07,Pending
3643,3186,Home,15382.0,19.37,12,2020-05-09,2021-05-04,Closed
3644,2820,Business,2788.0,16.51,24,2020-02-23,2022-02-12,Pending
3645,2803,Education,79261.0,16.06,48,2021-05-06,2025-04-15,Default
3646,2312,Education,11828.0,16.41,24,2021-09-24,2023-09-14,Closed
3647,4189,Home,33698.0,9.22,12,2022-06-03,2023-05-29,Default
3648,2027,Education,27006.0,12.11,12,2021-12-18,2022-12-13,Pending
3649,4116,Business,24748.0,7.83,60,2021-10-06,2026-09-10,Pending
3650,1219,Home,16789.0,6.98,12,2020-10-07,2021-10-02,Closed
3651,1198,Education,3314.0,14.25,12,2022-06-04,2023-05-30,Approved
3652,3116,Education,69809.0,9.6,24,2020-08-15,2022-08-05,Default
3653,3491,Education,9041.0,12.65,12,2020-11-07,2021-11-02,Approved
3654,2206,Auto,37773.0,19.14,48,2020-09-09,2024-08-19,Default
3655,390,Home,6359.0,5.01,36,2020-08-05,2023-07-21,Default
3656,3868,Auto,80498.0,6.51,24,2020-09-15,2022-09-05,Active
3657,2979,Auto,40892.0,6.67,12,2021-11-30,2022-11-25,Charged Off
3658,1068,Auto,48260.0,16.12,36,2022-01-30,2025-01-14,Charged Off
3659,4333,Business,49705.0,8.57,36,2020-08-03,2023-07-19,Charged Off
3660,3147,Personal,14941.0,6.96,60,2020-05-03,2025-04-07,Approved
3661,4806,Home,26287.0,15.57,12,2020-03-17,2021-03-12,Charged Off
3662,2810,Auto,96073.0,12.11,24,2021-06-30,2023-06-20,Pending
3663,1259,Personal,17755.0,7.88,60,2021-12-29,2026-12-03,Default
3664,4591,Auto,48973.0,11.73,12,2022-07-21,2023-07-16,Active
3665,555,Education,55919.0,12.86,60,2022-03-20,2027-02-22,Approved
3666,1368,Business,36933.0,15.45,24,2020-10-23,2022-10-13,Approved
3667,4639,Personal,91938.0,7.85,48,2021-05-21,2025-04-30,Pending
3668,4362,Business,10828.0,7.48,60,2021-01-28,2026-01-02,Charged Off
3669,3197,Education,80589.0,9.07,24,2020-01-04,2021-12-24,Closed
3670,4685,Home,78609.0,15.45,60,2021-04-11,2026-03-16,Charged Off
