loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_months,start_date,end_date,status
1095,183,Business,3800405.2,11.01,84,2024-02-03,2031-02-03,Active
1096,697,Business,644013.61,10.76,60,2022-04-29,2027-04-29,Closed
1097,673,Home,1816141.47,12.84,24,2023-03-13,2025-03-13,Active
1098,4290,Education,3802739.57,13.78,60,2021-08-30,2026-08-30,Active
1099,2759,Education,123409.3,12.97,84,2024-09-02,2031-09-02,Closed
1100,3432,Personal,4695387.16,12.81,84,2025-05-02,2032-05-02,Active
1101,2775,Business,694462.58,7.15,24,2022-12-06,2024-12-06,Defaulted
1102,4139,Home,153183.94,11.53,84,2022-04-29,2029-04-29,Defaulted
1103,786,Education,3166879.63,14.4,84,2025-09-18,2032-09-18,Defaulted
1104,2397,Business,2020313.71,9.16,60,2021-04-13,2026-04-13,Defaulted
1105,1481,Personal,3140903.39,13.1,48,2022-05-09,2026-05-09,Defaulted
1106,1700,Business,4687031.05,12.92,72,2025-08-20,2031-08-20,Defaulted
1107,3564,Home,2162036.2,11.58,72,2022-01-13,2028-01-13,Closed
1108,2656,Personal,4288681.67,10.42,12,2022-08-16,2023-08-16,Closed
1109,3347,Education,1122598.89,7.86,48,2022-08-24,2026-08-24,Closed
1110,2547,Car,50780.84,12.25,12,2023-05-20,2024-05-20,Defaulted
1111,2166,Business,599931.18,8.45,36,2023-07-31,2026-07-31,Closed
1112,591,Business,1524487.84,10.98,122,2021-07-28,2031-07-28,Defaulted
1113,1375,Education,2019888.52,11.9,72,2021-05-10,2027-05-10,Active
1114,2464,Car,325411.36,7.49,12,2020-11-22,2021-11-22,Closed
1115,457,Business,2521096.94,9.2,48,2021-01-13,2025-01-13,Closed
1116,4019,Car,1514276.15,7.04,84,2025-08-16,2032-08-16,Closed
1117,2465,Education,4483809.92,12.03,24,2021-02-06,2023-02-06,Active
1118,4238,Business,652009.88,7.02,60,2024-05-08,2029-05-08,Active
1119,3336,Education,4875619.04,11.95,12,2021-02-27,2022-02-27,Active
1120,2647,Car,2116407.55,12.11,72,2023-10-17,2029-10-17,Active
1121,693,Home,3793842.34,12.74,12,2022-11-03,2023-11-03,Active
1122,3599,Business,2415492.66,9.94,84,2020-10-23,2027-10-23,Closed
1123,689,Home,104589.02,13.91,48,2025-05-13,2029-05-13,Closed
1124,4127,Car,3036374.0,8.13,72,2025-06-28,2031-06-28,Defaulted
1125,4012,Personal,4602036.93,13.82,122,2024-04-14,2034-04-14,Defaulted
1126,3081,Home,4946461.61,13.49,122,2025-02-07,2035-02-07,Active
1127,3173,Education,4989032.72,8.46,72,2022-12-01,2028-12-01,Active
1128,423,Education,4219135.45,13.08,48,2022-10-30,2026-10-30,Active
1129,2079,Personal,1193154.78,7.29,60,2020-11-18,2025-11-18,Active
1130,4876,Education,4898131.54,8.87,60,2022-01-19,2027-01-19,Defaulted
1131,4897,Car,4360914.36,6.53,84,2021-10-03,2028-10-03,Active
1132,860,Car,154072.8,10.23,24,2021-07-07,2023-07-07,Active
1133,1822,Education,1231637.69,12.02,72,2024-01-12,2030-01-12,Defaulted
1134,3455,Education,2849543.41,7.12,24,2024-02-07,2026-02-07,Defaulted
1135,392,Car,855010.07,9.6,122,2024-07-16,2034-07-16,Active
1136,3658,Personal,968740.12,12.84,60,2022-08-20,2027-08-20,Closed
1137,3777,Education,2109547.67,7.25,122,2021-12-02,2031-12-02,Active
1138,3388,Education,2447497.37,7.23,36,2020-10-26,2023-10-26,Active
1139,3215,Business,688239.66,8.42,122,2023-02-27,2033-02-27,Closed
1140,338,Education,4304662.14,13.9,122,2023-08-11,2033-08-11,Closed
1141,4062,Business,4139975.76,9.17,72,2024-08-24,2030-08-24,Closed
1142,2350,Personal,1398609.88,10.89,48,2023-08-09,2027-08-09,Defaulted
1143,2739,Business,3623173.14,14.45,36,2025-07-19,2028-07-19,Closed
1144,1559,Education,701275.02,6.89,122,2025-06-30,2035-06-30,Closed
1145,226,Education,3487061.65,13.16,48,2025-05-20,2029-05-20,Closed
1146,3816,Business,4239426.46,11.93,84,2024-08-07,2031-08-07,Closed
1147,2306,Personal,4772378.23,10.59,12,2023-07-07,2024-07-07,Active
1148,185,Education,4573383.25,14.24,122,2025-07-29,2035-07-29,Closed
1149,2906,Personal,4243429.41,8.98,24,2022-05-07,2024-05-07,Defaulted
1150,3647,Car,1021267.47,10.88,72,2021-07-05,2027-07-05,Closed
1151,724,Personal,2292423.01,13.52,24,2022-03-21,2024-03-21,Closed
1152,1702,Home,545156.77,8.56,48,2024-05-13,2028-05-13,Defaulted
1153,4820,Home,3771404.78,7.26,12,2023-06-01,2024-06-01,Defaulted
1154,382,Home,1637783.85,9.6,60,2022-03-10,2027-03-10,Closed
1155,3053,Personal,3131839.29,7.77,84,2024-02-15,2031-02-15,Defaulted
1156,4148,Car,4309992.23,10.08,36,2021-02-27,2024-02-27,Defaulted
1157,2380,Personal,4589257.47,10.24,60,2022-09-23,2027-09-23,Active
1158,4304,Education,1411449.28,7.63,72,2022-10-22,2028-10-22,Closed
1159,2016,Car,68538.22,10.76,72,2024-04-30,2030-04-30,Active
1160,1067,Education,580425.65,9.63,84,2022-04-15,2029-04-15,Active
1161,111,Personal,2966895.22,8.71,12,2020-11-01,2021-11-01,Closed
1162,237,Home,917360.25,12.7,24,2021-12-19,2023-12-19,Active
1163,2012,Business,4736616.3,7.3,60,2024-08-27,2029-08-27,Defaulted
1164,2963,Home,820172.11,14.18,84,2023-11-29,2030-11-29,Active
1165,4916,Personal,237031.9,14.32,84,2023-10-09,2030-10-09,Active
1166,711,Personal,72990.19,13.49,24,2025-03-11,2027-03-11,Defaulted
1167,1762,Personal,1571259.65,14.01,122,2022-05-08,2032-05-08,Closed
1168,3493,Personal,1618879.18,11.73,24,2021-06-04,2023-06-04,Defaulted
1169,2511,Education,446161.22,8.44,122,2022-12-09,2032-12-09,Closed
1170,762,Business,3879712.77,10.73,84,2024-09-10,2031-09-10,Closed
1171,1,Education,4643446.86,9.93,60,2024-09-14,2029-09-14,Defaulted
1172,4781,Education,4355571.21,10.09,84,2020-12-21,2027-12-21,Defaulted
1173,3141,Business,4897278.98,14.18,36,2021-11-01,2024-11-01,Active
1174,3055,Personal,1679226.69,13.59,36,2020-10-09,2023-10-09,Closed
1175,2811,Home,4245676.3,8.19,72,2024-07-19,2030-07-19,Defaulted
1176,556,Car,3140237.48,7.08,60,2021-09-26,2026-09-26,Defaulted
1177,1907,Home,4191718.07,7.9,48,2021-07-15,2025-07-15,Defaulted
1178,1479,Education,400532.77,9.7,36,2023-09-10,2026-09-10,Closed
1179,2342,Personal,2905764.59,13.34,12,2022-02-21,2023-02-21,Closed
1180,3942,Business,4872500.5,10.02,48,2022-09-07,2026-09-07,Defaulted
1181,3460,Car,349212.27,12.49,36,2025-06-13,2028-06-13,Active
1182,2076,Personal,2847607.62,10.08,12,2020-10-25,2021-10-25,Active
1183,1772,Business,1580880.95,10.52,24,2022-04-21,2024-04-21,Closed
1184,3081,Personal,1726464.04,12.56,12,2022-05-16,2023-05-16,Closed
1185,2520,Car,2742273.8,13.51,122,2024-06-07,2034-06-07,Active
1186,4521,Personal,2740542.38,8.41,24,2022-03-12,2024-03-12,Closed
1187,4099,Car,4262904.82,10.96,72,2021-08-09,2027-08-09,Closed
1188,3730,Personal,1073863.14,11.49,60,2022-03-21,2027-03-21,Active
1189,22,Personal,1820697.99,13.26,48,2021-05-03,2025-05-03,Defaulted
1190,2151,Home,2293833.71,12.31,60,2023-10-06,2028-10-06,Active
1191,1364,Business,522904.23,9.67,48,2025-03-23,2029-03-23,Closed
1192,1849,Home,4917045.11,12.97,72,2021-10-27,2027-10-27,Defaulted
1193,3329,Personal,841706.97,8.72,84,2025-03-16,2032-03-16,Closed
1194,3925,Home,1682588.25,11.7,60,2025-08-20,2030-08-20,Active
1195,739,Personal,3797124.06,12.5,48,2024-12-02,2028-12-02,Active
1196,4141,Home,2573876.58,12.99,48,2020-10-19,2024-10-19,Active
1197,2911,Car,2213536.51,7.49,72,2023-11-17,2029-11-17,Closed
1198,3428,Business,2843987.12,14.12,72,2025-07-29,2031-07-29,Active
1199,2862,Business,3975318.57,11.13,48,2021-07-26,2025-07-26,Defaulted
1200,4408,Car,3251688.02,13.94,72,2024-06-14,2030-06-14,Defaulted
1201,975,Business,2170296.83,9.15,122,2021-09-01,2031-09-01,Defaulted
1202,2686,Business,4887345.75,13.41,72,2021-09-19,2027-09-19,Defaulted
1203,475,Home,1649065.74,10.21,60,2025-01-16,2030-01-16,Active
1204,4539,Personal,2104636.74,7.69,84,2024-06-23,2031-06-23,Closed
1205,4251,Education,4791205.65,9.73,24,2022-07-24,2024-07-24,Closed
1206,2828,Car,4382878.96,8.01,36,2025-04-26,2028-04-26,Defaulted
1207,1684,Business,2761960.51,6.69,24,2023-12-03,2025-12-03,Active
1208,2549,Business,3832891.4,11.15,24,2023-08-04,2025-08-04,Defaulted
1209,337,Car,3146668.44,6.91,12,2025-06-11,2026-06-11,Defaulted
1210,533,Education,1094639.73,7.09,60,2025-06-12,2030-06-12,Active
1211,2123,Business,1480125.86,11.52,36,2021-06-16,2024-06-16,Active
1212,2554,Home,2852620.62,11.4,36,2023-06-05,2026-06-05,Defaulted
1213,4983,Business,2768793.79,8.68,72,2025-08-08,2031-08-08,Closed
1214,1984,Business,1260312.11,7.6,12,2024-09-15,2025-09-15,Defaulted
1215,833,Home,4252900.83,11.43,36,2024-10-06,2027-10-06,Defaulted
1216,2576,Education,973229.51,7.92,36,2022-03-10,2025-03-10,Active
1217,2419,Home,4371526.23,12.44,24,2021-07-25,2023-07-25,Closed
1218,3290,Car,3314025.45,9.75,24,2024-01-04,2026-01-04,Active
1219,687,Personal,1346779.04,14.34,72,2025-06-29,2031-06-29,Closed
1220,1604,Home,3996335.9,8.91,12,2025-02-27,2026-02-27,Closed
1221,1831,Car,4245445.74,12.57,12,2021-02-21,2022-02-21,Active
1222,2518,Home,1520548.72,9.91,60,2021-03-11,2026-03-11,Closed
1223,3613,Home,970469.55,7.39,24,2023-08-27,2025-08-27,Active
1224,3337,Business,3627672.06,8.64,72,2022-10-10,2028-10-10,Defaulted
1225,2483,Personal,4109293.86,14.46,72,2024-11-01,2030-11-01,Closed
1226,3333,Car,429268.08,10.28,84,2025-04-25,2032-04-25,Defaulted
1227,2503,Personal,4020209.67,12.81,72,2022-08-07,2028-08-07,Active
1228,4575,Business,3811985.93,9.29,36,2021-05-02,2024-05-02,Defaulted
1229,806,Education,2296573.62,11.26,36,2025-06-02,2028-06-02,Defaulted
1230,4899,Personal,4871005.89,9.12,60,2023-12-16,2028-12-16,Active
1231,452,Personal,4619562.24,8.65,84,2022-01-29,2029-01-29,Defaulted
1232,673,Home,4945918.6,11.86,24,2025-02-01,2027-02-01,Closed
1233,858,Education,2344381.83,11.41,84,2025-09-17,2032-09-17,Defaulted
1234,765,Home,1399029.29,8.69,12,2024-11-04,2025-11-04,Defaulted
1235,4313,Car,612094.99,7.41,36,2022-03-25,2025-03-25,Defaulted
1236,2049,Home,1770975.12,12.6,36,2025-02-03,2028-02-03,Closed
1237,4388,Education,3059457.28,7.32,36,2023-02-10,2026-02-10,Defaulted
1238,1032,Home,4268570.8,11.31,36,2023-08-02,2026-08-02,Defaulted
1239,4090,Education,4806235.11,11.86,72,2023-05-30,2029-05-30,Active
1240,3122,Car,917115.58,10.29,84,2021-03-20,2028-03-20,Active
1241,4335,Personal,3260063.11,6.73,48,2021-07-31,2025-07-31,Closed
1242,4694,Home,123805.81,7.54,24,2025-02-18,2027-02-18,Active
1243,2829,Car,1295738.95,9.94,48,2021-12-09,2025-12-09,Defaulted
1244,2882,Car,2462830.35,7.6,122,2022-03-12,2032-03-12,Active
1245,4516,Home,3383288.32,11.27,122,2024-10-26,2034-10-26,Defaulted
1246,1649,Car,1507597.29,6.61,36,2022-02-22,2025-02-22,Active
1247,382,Personal,434357.18,9.63,122,2020-10-09,2030-10-09,Defaulted
1248,2783,Car,812173.04,9.51,122,2021-03-22,2031-03-22,Closed
1249,1568,Home,3159503.89,10.88,122,2022-04-10,2032-04-10,Active
1250,4998,Home,1194320.62,9.25,72,2025-06-14,2031-06-14,Closed
1251,2742,Home,3089454.43,13.39,36,2022-08-01,2025-08-01,Closed
1252,4193,Car,3778406.52,10.93,12,2023-04-09,2024-04-09,Defaulted
1253,4228,Home,1843350.34,9.42,84,2025-04-30,2032-04-30,Closed
1254,360,Business,4403115.69,6.81,60,2021-11-06,2026-11-06,Active
1255,1422,Personal,4940514.09,11.82,36,2022-09-16,2025-09-16,Active
1256,3429,Personal,3421631.61,6.8,72,2021-11-30,2027-11-30,Closed
1257,2159,Education,3047369.91,10.38,122,2022-02-01,2032-02-01,Defaulted
1258,4973,Home,573605.59,8.72,72,2021-04-07,2027-04-07,Defaulted
1259,4748,Personal,4457056.56,10.9,12,2022-11-27,2023-11-27,Active
1260,4118,Education,2096412.05,7.08,72,2021-07-08,2027-07-08,Closed
1261,2127,Home,3584901.56,12.12,48,2023-02-14,2027-02-14,Active
1262,3187,Personal,3089515.85,10.58,72,2023-02-19,2029-02-19,Closed
1263,1103,Business,2197232.79,11.25,48,2024-11-27,2028-11-27,Defaulted
1264,4032,Education,1205307.49,14.03,122,2023-02-19,2033-02-19,Closed
1265,3487,Home,2964532.92,8.99,48,2022-07-24,2026-07-24,Active
1266,3190,Education,2275915.26,12.95,12,2021-11-19,2022-11-19,Defaulted
1267,1049,Business,849999.5,8.84,36,2025-03-24,2028-03-24,Active
1268,723,Car,3413564.71,9.02,24,2021-09-11,2023-09-11,Defaulted
1269,3131,Personal,3972883.33,7.54,12,2021-04-29,2022-04-29,Closed
1270,4827,Education,3825296.54,7.05,60,2024-05-07,2029-05-07,Active
1271,4731,Car,112333.43,13.69,12,2023-10-29,2024-10-29,Defaulted
1272,137,Personal,2927629.12,9.31,48,2025-09-03,2029-09-03,Active
1273,2101,Car,1201343.45,11.44,72,2022-06-07,2028-06-07,Defaulted
1274,1381,Personal,2569560.81,14.43,60,2020-11-06,2025-11-06,Active
1275,4827,Personal,4916919.13,11.58,24,2021-11-03,2023-11-03,Closed
1276,4616,Personal,2242209.01,10.43,12,2020-11-15,2021-11-15,Active
1277,2521,Car,3428271.38,7.31,122,2021-11-06,2031-11-06,Defaulted
1278,1961,Home,1675342.77,7.1,72,2021-01-26,2027-01-26,Defaulted
1279,3350,Car,413135.76,8.07,122,2022-07-13,2032-07-13,Defaulted
1280,462,Car,2452003.61,12.78,72,2021-03-12,2027-03-12,Active
1281,3227,Home,2453204.66,9.18,122,2023-02-13,2033-02-13,Defaulted
1282,2096,Business,457647.3,10.9,84,2022-01-12,2029-01-12,Defaulted
1283,3391,Education,1392779.5,11.42,72,2022-08-17,2028-08-17,Defaulted
1284,1223,Personal,4887079.31,7.39,36,2021-11-17,2024-11-17,Defaulted
1285,4382,Car,1100020.72,10.28,36,2021-11-15,2024-11-15,Defaulted
1286,1350,Home,4844638.39,12.67,12,2024-06-30,2025-06-30,Defaulted
1287,1789,Car,4496234.51,9.17,36,2024-12-31,2027-12-31,Closed
1288,1718,Education,4960590.45,7.32,12,2023-10-26,2024-10-26,Defaulted
1289,4213,Education,312215.88,13.34,72,2021-11-05,2027-11-05,Defaulted
1290,2442,Education,4639961.11,7.22,84,2021-08-22,2028-08-22,Closed
1291,4057,Business,611465.76,6.77,12,2022-11-02,2023-11-02,Closed
1292,2282,Business,567312.44,8.18,72,2023-12-08,2029-12-08,Active
1293,3930,Personal,4851879.26,11.84,60,2022-05-31,2027-05-31,Defaulted
1294,2667,Personal,3903837.48,12.71,122,2021-02-11,2031-02-11,Active
1295,651,Personal,2698615.06,12.88,48,2021-11-15,2025-11-15,Defaulted
1296,1644,Education,2999247.29,9.02,24,2025-01-16,2027-01-16,Closed
1297,2824,Business,2827495.04,10.77,72,2021-07-23,2027-07-23,Defaulted
1298,1300,Personal,4126092.62,14.35,122,2024-04-26,2034-04-26,Defaulted
1299,3747,Home,2084660.7,12.61,60,2023-08-14,2028-08-14,Defaulted
1300,528,Business,543826.87,12.71,60,2021-03-01,2026-03-01,Closed
1301,1282,Education,1888513.71,6.82,84,2024-03-23,2031-03-23,Closed
1302,986,Business,1848068.58,11.39,24,2022-12-02,2024-12-02,Defaulted
1303,4039,Personal,640288.33,13.89,84,2024-02-17,2031-02-17,Closed
1304,1836,Business,434478.45,13.94,60,2022-06-10,2027-06-10,Closed
1305,2914,Home,3550330.71,9.14,72,2020-10-14,2026-10-14,Closed
1306,3571,Home,1984214.22,12.43,60,2021-04-02,2026-04-02,Defaulted
1307,3304,Business,3027281.95,11.87,122,2023-09-11,2033-09-11,Defaulted
1308,3497,Home,1976364.85,10.4,48,2022-09-23,2026-09-23,Active
1309,4635,Personal,4949844.05,8.21,48,2024-07-03,2028-07-03,Defaulted
1310,4132,Home,2118388.12,8.83,36,2024-08-25,2027-08-25,Active
1311,3245,Home,3837301.98,12.61,48,2024-09-02,2028-09-02,Active
1312,2682,Car,1497605.03,7.15,122,2023-10-16,2033-10-16,Active
1313,2301,Car,106591.75,9.92,36,2024-02-24,2027-02-24,Defaulted
1314,2301,Personal,2081171.09,14.41,48,2025-09-26,2029-09-26,Defaulted
1315,4917,Education,2375520.27,8.55,36,2021-07-31,2024-07-31,Closed
1316,3361,Business,4461585.73,10.43,12,2025-05-02,2026-05-02,Defaulted
1317,4260,Education,3015919.39,7.27,60,2022-09-02,2027-09-02,Defaulted
1318,404,Business,1945436.22,14.05,24,2021-11-20,2023-11-20,Active
1319,2250,Car,2968051.65,9.26,12,2021-05-14,2022-05-14,Active
1320,2458,Home,3147052.54,13.78,12,2020-12-16,2021-12-16,Closed
1321,1796,Car,1406253.47,10.54,122,2022-02-21,2032-02-21,Closed
1322,4318,Education,4795518.74,7.88,84,2021-07-11,2028-07-11,Defaulted
1323,3982,Personal,3612336.43,11.42,24,2024-04-19,2026-04-19,Closed
1324,2140,Education,3414391.9,9.31,60,2021-05-23,2026-05-23,Active
1325,2827,Business,1603702.9,11.97,48,2024-10-04,2028-10-04,Active
1326,3220,Business,1116939.26,9.86,12,2023-04-21,2024-04-21,Closed
1327,3970,Education,981464.5,6.57,60,2023-12-24,2028-12-24,Defaulted
1328,1129,Car,4851783.93,9.95,122,2021-02-09,2031-02-09,Active
1329,2726,Education,4848280.59,7.62,48,2022-02-12,2026-02-12,Defaulted
1330,2449,Home,2957465.56,8.11,24,2025-09-18,2027-09-18,Defaulted
1331,1255,Education,3960866.93,12.77,72,2025-04-12,2031-04-12,Closed
1332,1258,Home,607405.39,13.8,72,2022-08-14,2028-08-14,Active
1333,701,Personal,1013416.75,11.4,72,2021-10-11,2027-10-11,Defaulted
1334,1782,Home,4928886.42,13.56,48,2021-01-04,2025-01-04,Defaulted
1335,4073,Personal,4784991.45,9.24,122,2023-01-03,2033-01-03,Closed
1336,4498,Home,572599.43,8.01,36,2022-11-15,2025-11-15,Active
1337,3165,Education,2527449.73,12.85,36,2025-05-14,2028-05-14,Closed
1338,1783,Education,793260.54,11.78,72,2023-02-10,2029-02-10,Closed
1339,4195,Personal,1651709.14,9.23,60,2021-05-01,2026-05-01,Defaulted
1340,3240,Education,3326492.76,10.24,12,2024-01-21,2025-01-21,Defaulted
1341,4994,Education,4069564.8,7.75,12,2024-02-05,2025-02-05,Closed
1342,674,Business,3960243.94,7.01,24,2022-02-21,2024-02-21,Defaulted
1343,530,Education,1010566.71,11.75,122,2022-01-17,2032-01-17,Closed
1344,3034,Car,4281882.0,8.52,24,2025-08-04,2027-08-04,Defaulted
1345,2272,Home,1669598.45,10.8,60,2021-06-15,2026-06-15,Closed
1346,4949,Personal,1097285.39,12.99,36,2022-06-28,2025-06-28,Active
1347,822,Personal,3879501.39,7.66,84,2021-10-09,2028-10-09,Defaulted
1348,4436,Business,2345957.17,12.7,36,2024-05-02,2027-05-02,Defaulted
1349,2004,Business,1719781.18,11.56,72,2024-11-26,2030-11-26,Closed
1350,2230,Education,298554.95,11.37,122,2020-11-18,2030-11-18,Closed
1351,2872,Personal,805632.25,13.14,84,2025-01-09,2032-01-09,Defaulted
1352,301,Home,1809474.84,8.75,122,2021-03-28,2031-03-28,Closed
1353,2672,Business,4212400.43,6.9,60,2023-11-19,2028-11-19,Closed
1354,1723,Car,2013213.56,9.46,60,2024-03-19,2029-03-19,Closed
1355,4400,Education,1459761.85,13.79,122,2025-07-03,2035-07-03,Active
1356,2755,Business,3767095.55,7.01,84,2023-11-25,2030-11-25,Active
1357,1154,Business,3587702.87,10.72,12,2024-04-25,2025-04-25,Closed
1358,441,Education,4509296.08,9.0,122,2024-02-09,2034-02-09,Defaulted
1359,1975,Home,2892101.9,10.51,60,2024-09-05,2029-09-05,Closed
1360,1725,Business,2473326.49,10.15,72,2021-02-09,2027-02-09,Closed
1361,3823,Home,1067865.9,12.55,24,2024-01-09,2026-01-09,Defaulted
1362,392,Home,2284113.36,14.17,24,2022-10-02,2024-10-02,Closed
1363,2067,Education,1341001.71,11.96,122,2024-02-12,2034-02-12,Active
1364,2358,Car,4706549.54,11.81,60,2022-01-24,2027-01-24,Defaulted
1365,588,Business,4362800.89,13.12,60,2021-06-24,2026-06-24,Closed
1366,1094,Personal,1832582.69,11.3,36,2025-08-12,2028-08-12,Closed
1367,3837,Education,823493.63,10.78,72,2025-02-13,2031-02-13,Closed
1368,851,Personal,1190588.76,12.45,48,2024-02-11,2028-02-11,Closed
1369,3997,Home,2663889.19,9.79,60,2023-11-04,2028-11-04,Closed
1370,4375,Personal,1380545.63,14.49,72,2023-11-03,2029-11-03,Closed
1371,1754,Car,404967.08,6.85,72,2021-04-11,2027-04-11,Active
1372,1185,Personal,1125424.13,14.27,72,2023-05-05,2029-05-05,Closed
1373,4528,Business,4897228.93,11.74,12,2025-09-15,2026-09-15,Closed
1374,3982,Education,4406528.0,8.21,60,2023-03-16,2028-03-16,Closed
1375,4109,Education,4861608.37,7.64,24,2022-12-06,2024-12-06,Closed
1376,363,Business,550569.68,7.4,36,2023-04-27,2026-04-27,Closed
1377,964,Education,2886983.22,12.75,48,2021-01-26,2025-01-26,Active
1378,1953,Personal,1865002.53,14.32,48,2024-07-07,2028-07-07,Closed
1379,16,Home,2200379.68,7.7,60,2024-06-07,2029-06-07,Closed
1380,834,Education,2356535.4,11.93,60,2024-02-04,2029-02-04,Defaulted
1381,3643,Personal,4169517.61,10.17,24,2022-06-08,2024-06-08,Defaulted
1382,4037,Car,2988353.79,8.64,122,2023-05-15,2033-05-15,Closed
1383,1020,Personal,3247286.81,14.39,72,2022-05-14,2028-05-14,Defaulted
1384,2786,Business,292815.18,13.59,12,2022-09-04,2023-09-04,Defaulted
1385,1776,Personal,2833298.39,8.52,122,2025-08-04,2035-08-04,Closed
1386,3297,Home,4776704.06,10.37,12,2024-04-23,2025-04-23,Closed
1387,209,Business,1691866.75,7.95,48,2023-09-09,2027-09-09,Closed
1388,826,Home,1260038.44,13.16,12,2020-11-01,2021-11-01,Closed
1389,2851,Home,3091329.55,13.81,12,2023-05-03,2024-05-03,Active
1390,3591,Education,1198243.84,7.47,12,2023-12-21,2024-12-21,Closed
1391,4693,Business,80133.28,10.56,60,2022-03-09,2027-03-09,Active
1392,4005,Business,4991619.31,12.06,84,2024-08-15,2031-08-15,Active
1393,4334,Personal,1576553.23,13.51,72,2022-05-18,2028-05-18,Defaulted
1394,802,Car,3919525.22,6.62,84,2021-11-12,2028-11-12,Active
1395,2992,Business,4093459.38,8.9,48,2022-03-14,2026-03-14,Defaulted
1396,3476,Education,790883.65,8.31,122,2024-01-16,2034-01-16,Defaulted
1397,2048,Car,2369470.03,9.9,72,2021-11-28,2027-11-28,Closed
1398,3988,Personal,1479992.13,7.88,48,2024-06-14,2028-06-14,Defaulted
1399,2917,Home,3823042.41,14.42,84,2021-10-05,2028-10-05,Closed
1400,474,Car,3900068.32,8.87,122,2021-07-07,2031-07-07,Active
1401,4375,Personal,1261804.36,8.24,48,2023-04-12,2027-04-12,Active
1402,1751,Personal,726640.62,10.91,48,2022-01-05,2026-01-05,Active
1403,1589,Home,3046731.84,12.14,12,2022-12-09,2023-12-09,Closed
1404,1553,Business,3417056.19,8.84,12,2022-08-09,2023-08-09,Closed
1405,2539,Education,1685039.48,11.95,36,2024-04-04,2027-04-04,Defaulted
1406,2538,Education,1779765.82,8.2,48,2021-12-07,2025-12-07,Closed
1407,1844,Education,1902963.96,8.68,72,2023-09-08,2029-09-08,Defaulted
1408,4652,Education,487147.97,13.14,84,2025-06-25,2032-06-25,Active
1409,2196,Car,4272901.38,8.26,12,2023-06-28,2024-06-28,Defaulted
1410,91,Education,370622.39,12.41,12,2023-01-12,2024-01-12,Defaulted
1411,1871,Education,1097066.7,9.65,72,2022-01-19,2028-01-19,Closed
1412,4594,Education,367469.5,8.31,36,2021-08-17,2024-08-17,Active
1413,4208,Personal,3974866.28,12.94,36,2025-02-21,2028-02-21,Active
1414,3401,Education,1075069.88,9.19,48,2025-02-16,2029-02-16,Defaulted
1415,2167,Car,714480.17,7.09,24,2021-02-05,2023-02-05,Defaulted
1416,4286,Education,4961249.99,11.74,84,2025-04-21,2032-04-21,Defaulted
1417,850,Car,2733377.72,12.62,24,2024-12-15,2026-12-15,Defaulted
1418,1053,Car,4208381.94,12.95,48,2021-08-06,2025-08-06,Active
1419,2162,Personal,131870.27,7.99,36,2024-03-25,2027-03-25,Active
1420,3094,Home,3291781.25,9.51,24,2022-01-07,2024-01-07,Defaulted
1421,4008,Personal,4913289.12,11.82,36,2022-10-21,2025-10-21,Defaulted
1422,2508,Personal,4784917.1,8.11,84,2023-05-30,2030-05-30,Closed
1423,2164,Education,4326587.29,9.07,60,2021-06-25,2026-06-25,Closed
1424,1760,Personal,4948345.8,7.76,36,2025-08-14,2028-08-14,Defaulted
1425,2598,Personal,2605882.1,12.84,60,2023-12-31,2028-12-31,Active
1426,897,Business,2191580.28,10.24,24,2023-01-03,2025-01-03,Defaulted
1427,2807,Car,4932461.19,9.9,24,2022-08-22,2024-08-22,Closed
1428,3688,Business,3040156.9,6.94,48,2022-06-22,2026-06-22,Active
1429,2770,Home,4218939.9,11.69,36,2025-07-10,2028-07-10,Active
1430,4528,Business,2049899.51,6.63,24,2023-08-24,2025-08-24,Active
1431,3642,Business,2978760.66,6.6,84,2022-10-19,2029-10-19,Closed
1432,817,Education,55957.89,11.43,60,2021-11-26,2026-11-26,Active
1433,2132,Car,985634.48,8.04,84,2023-02-28,2030-02-28,Active
1434,229,Personal,3283694.25,6.93,24,2024-09-07,2026-09-07,Defaulted
1435,4279,Car,1601357.53,7.7,48,2022-05-08,2026-05-08,Active
1436,2652,Home,2921873.03,11.79,60,2023-11-15,2028-11-15,Active
1437,912,Education,3619622.48,8.54,36,2021-04-02,2024-04-02,Active
1438,4438,Education,491786.27,7.13,48,2023-11-12,2027-11-12,Active
1439,1603,Business,2159450.16,14.07,12,2025-04-14,2026-04-14,Closed
1440,3235,Education,1127758.72,8.55,60,2022-10-08,2027-10-08,Closed
1441,379,Education,549399.57,11.34,12,2022-09-04,2023-09-04,Defaulted
1442,3959,Home,3415370.73,11.64,84,2022-11-07,2029-11-07,Defaulted
1443,1944,Education,4312594.7,10.39,122,2022-12-25,2032-12-25,Active
1444,4946,Home,715562.35,8.82,72,2022-06-26,2028-06-26,Closed
1445,3450,Home,3329028.37,11.4,122,2021-01-21,2031-01-21,Defaulted
1446,3409,Home,2678465.49,11.96,36,2022-10-24,2025-10-24,Closed
1447,1207,Personal,3205084.71,13.55,12,2021-06-03,2022-06-03,Defaulted
1448,4289,Business,2950781.07,12.73,84,2021-06-07,2028-06-07,Active
1449,2456,Business,1281100.42,11.93,24,2023-11-16,2025-11-16,Closed
